source,target,feature_mode,top_n_genes,perm_index,null_perm_auroc
GSE63061,GSE63060,de_agora_intersection,1000,92,0.4618768328445748
GSE63061,GSE63060,de_agora_intersection,1000,93,0.5205278592375366
GSE63061,GSE63060,de_agora_intersection,1000,94,0.45674486803519065
GSE63061,GSE63060,de_agora_intersection,1000,95,0.48607038123167157
GSE63061,GSE63060,de_agora_intersection,1000,96,0.44061583577712615
GSE63061,GSE63060,de_agora_intersection,1000,97,0.33137829912023464
GSE63061,GSE63060,de_agora_intersection,1000,98,0.46554252199413493
GSE63061,GSE63060,de_agora_intersection,1000,99,0.5183284457478006
GSE63061,GSE63060,de_batch_robust,200,0,0.5263929618768328
GSE63061,GSE63060,de_batch_robust,200,1,0.5608504398826979
GSE63061,GSE63060,de_batch_robust,200,2,0.56524926686217
GSE63061,GSE63060,de_batch_robust,200,3,0.3914956011730205
GSE63061,GSE63060,de_batch_robust,200,4,0.5241935483870968
GSE63061,GSE63060,de_batch_robust,200,5,0.532991202346041
GSE63061,GSE63060,de_batch_robust,200,6,0.5124633431085044
GSE63061,GSE63060,de_batch_robust,200,7,0.48826979472140764
GSE63061,GSE63060,de_batch_robust,200,8,0.3863636363636364
GSE63061,GSE63060,de_batch_robust,200,9,0.5256598240469208
GSE63061,GSE63060,de_batch_robust,200,10,0.48900293255131966
GSE63061,GSE63060,de_batch_robust,200,11,0.5689149560117303
GSE63061,GSE63060,de_batch_robust,200,12,0.46041055718475077
GSE63061,GSE63060,de_batch_robust,200,13,0.44721407624633436
GSE63061,GSE63060,de_batch_robust,200,14,0.44354838709677424
GSE63061,GSE63060,de_batch_robust,200,15,0.4838709677419355
GSE63061,GSE63060,de_batch_robust,200,16,0.6429618768328446
GSE63061,GSE63060,de_batch_robust,200,17,0.5498533724340176
GSE63061,GSE63060,de_batch_robust,200,18,0.45967741935483875
GSE63061,GSE63060,de_batch_robust,200,19,0.49486803519061584
GSE63061,GSE63060,de_batch_robust,200,20,0.38343108504398826
GSE63061,GSE63060,de_batch_robust,200,21,0.5058651026392962
GSE63061,GSE63060,de_batch_robust,200,22,0.6744868035190615
GSE63061,GSE63060,de_batch_robust,200,23,0.46041055718475077
GSE63061,GSE63060,de_batch_robust,200,24,0.4772727272727273
GSE63061,GSE63060,de_batch_robust,200,25,0.3914956011730205
GSE63061,GSE63060,de_batch_robust,200,26,0.4648093841642229
GSE63061,GSE63060,de_batch_robust,200,27,0.4750733137829912
GSE63061,GSE63060,de_batch_robust,200,28,0.47360703812316723
GSE63061,GSE63060,de_batch_robust,200,29,0.47947214076246336
GSE63061,GSE63060,de_batch_robust,200,30,0.36070381231671556
GSE63061,GSE63060,de_batch_robust,200,31,0.43988269794721413
GSE63061,GSE63060,de_batch_robust,200,32,0.43328445747800587
GSE63061,GSE63060,de_batch_robust,200,33,0.5351906158357771
GSE63061,GSE63060,de_batch_robust,200,34,0.5146627565982405
GSE63061,GSE63060,de_batch_robust,200,35,0.5439882697947214
GSE63061,GSE63060,de_batch_robust,200,36,0.533724340175953
GSE63061,GSE63060,de_batch_robust,200,37,0.46480938416422285
GSE63061,GSE63060,de_batch_robust,200,38,0.5857771260997068
GSE63061,GSE63060,de_batch_robust,200,39,0.5073313782991202
GSE63061,GSE63060,de_batch_robust,200,40,0.5234604105571847
GSE63061,GSE63060,de_batch_robust,200,41,0.5161290322580645
GSE63061,GSE63060,de_batch_robust,200,42,0.41568914956011727
GSE63061,GSE63060,de_batch_robust,200,43,0.5410557184750733
GSE63061,GSE63060,de_batch_robust,200,44,0.48607038123167157
GSE63061,GSE63060,de_batch_robust,200,45,0.43695014662756604
GSE63061,GSE63060,de_batch_robust,200,46,0.6422287390029325
GSE63061,GSE63060,de_batch_robust,200,47,0.7045454545454545
GSE63061,GSE63060,de_batch_robust,200,48,0.342375366568915
GSE63061,GSE63060,de_batch_robust,200,49,0.4772727272727273
GSE63061,GSE63060,de_batch_robust,200,50,0.5219941348973607
GSE63061,GSE63060,de_batch_robust,200,51,0.40249266862170086
GSE63061,GSE63060,de_batch_robust,200,52,0.596041055718475
GSE63061,GSE63060,de_batch_robust,200,53,0.34750733137829914
GSE63061,GSE63060,de_batch_robust,200,54,0.44501466275659823
GSE63061,GSE63060,de_batch_robust,200,55,0.310117302052786
GSE63061,GSE63060,de_batch_robust,200,56,0.43768328445747806
GSE63061,GSE63060,de_batch_robust,200,57,0.6832844574780059
GSE63061,GSE63060,de_batch_robust,200,58,0.5285923753665689
GSE63061,GSE63060,de_batch_robust,200,59,0.5549853372434017
GSE63061,GSE63060,de_batch_robust,200,60,0.5102639296187683
GSE63061,GSE63060,de_batch_robust,200,61,0.5879765395894427
GSE63061,GSE63060,de_batch_robust,200,62,0.5652492668621701
GSE63061,GSE63060,de_batch_robust,200,63,0.5073313782991202
GSE63061,GSE63060,de_batch_robust,200,64,0.46627565982404695
GSE63061,GSE63060,de_batch_robust,200,65,0.564516129032258
GSE63061,GSE63060,de_batch_robust,200,66,0.652492668621701
GSE63061,GSE63060,de_batch_robust,200,67,0.3966275659824047
GSE63061,GSE63060,de_batch_robust,200,68,0.4142228739002932
GSE63061,GSE63060,de_batch_robust,200,69,0.34164222873900296
GSE63061,GSE63060,de_batch_robust,200,70,0.4875366568914956
GSE63061,GSE63060,de_batch_robust,200,71,0.5777126099706745
GSE63061,GSE63060,de_batch_robust,200,72,0.3621700879765396
GSE63061,GSE63060,de_batch_robust,200,73,0.41935483870967744
GSE63061,GSE63060,de_batch_robust,200,74,0.3306451612903226
GSE63061,GSE63060,de_batch_robust,200,75,0.4428152492668621
GSE63061,GSE63060,de_batch_robust,200,76,0.5681818181818181
GSE63061,GSE63060,de_batch_robust,200,77,0.5161290322580645
GSE63061,GSE63060,de_batch_robust,200,78,0.4640762463343109
GSE63061,GSE63060,de_batch_robust,200,79,0.46774193548387094
GSE63061,GSE63060,de_batch_robust,200,80,0.4618768328445748
GSE63061,GSE63060,de_batch_robust,200,81,0.5579178885630499
GSE63061,GSE63060,de_batch_robust,200,82,0.5799120234604106
GSE63061,GSE63060,de_batch_robust,200,83,0.6011730205278593
GSE63061,GSE63060,de_batch_robust,200,84,0.29545454545454547
GSE63061,GSE63060,de_batch_robust,200,85,0.34164222873900296
GSE63061,GSE63060,de_batch_robust,200,86,0.4941348973607038
GSE63061,GSE63060,de_batch_robust,200,87,0.5696480938416423
GSE63061,GSE63060,de_batch_robust,200,88,0.3804985337243402
GSE63061,GSE63060,de_batch_robust,200,89,0.5439882697947214
GSE63061,GSE63060,de_batch_robust,200,90,0.6304985337243402
GSE63061,GSE63060,de_batch_robust,200,91,0.4574780058651026
GSE63061,GSE63060,de_batch_robust,200,92,0.37609970674486803
GSE63061,GSE63060,de_batch_robust,200,93,0.5681818181818182
GSE63061,GSE63060,de_batch_robust,200,94,0.4853372434017595
GSE63061,GSE63060,de_batch_robust,200,95,0.43841642228739003
GSE63061,GSE63060,de_batch_robust,200,96,0.47873900293255134
GSE63061,GSE63060,de_batch_robust,200,97,0.5549853372434017
GSE63061,GSE63060,de_batch_robust,200,98,0.5300586510263929
GSE63061,GSE63060,de_batch_robust,200,99,0.5212609970674487
GSE63061,GSE63060,de_batch_robust,1000,0,0.46041055718475077
GSE63061,GSE63060,de_batch_robust,1000,1,0.4846041055718475
GSE63061,GSE63060,de_batch_robust,1000,2,0.6019061583577713
GSE63061,GSE63060,de_batch_robust,1000,3,0.5659824046920822
GSE63061,GSE63060,de_batch_robust,1000,4,0.469941348973607
GSE63061,GSE63060,de_batch_robust,1000,5,0.4508797653958944
GSE63061,GSE63060,de_batch_robust,1000,6,0.4640762463343108
GSE63061,GSE63060,de_batch_robust,1000,7,0.533724340175953
GSE63061,GSE63060,de_batch_robust,1000,8,0.38049853372434017
GSE63061,GSE63060,de_batch_robust,1000,9,0.4640762463343109
GSE63061,GSE63060,de_batch_robust,1000,10,0.5278592375366569
GSE63061,GSE63060,de_batch_robust,1000,11,0.5593841642228738
GSE63061,GSE63060,de_batch_robust,1000,12,0.3680351906158358
GSE63061,GSE63060,de_batch_robust,1000,13,0.4604105571847507
GSE63061,GSE63060,de_batch_robust,1000,14,0.37390029325513197
GSE63061,GSE63060,de_batch_robust,1000,15,0.46554252199413493
GSE63061,GSE63060,de_batch_robust,1000,16,0.6752199413489736
GSE63061,GSE63060,de_batch_robust,1000,17,0.48167155425219943
GSE63061,GSE63060,de_batch_robust,1000,18,0.3980938416422287
GSE63061,GSE63060,de_batch_robust,1000,19,0.3812316715542522
GSE63061,GSE63060,de_batch_robust,1000,20,0.39002932551319647
GSE63061,GSE63060,de_batch_robust,1000,21,0.4582111436950147
GSE63061,GSE63060,de_batch_robust,1000,22,0.6085043988269795
GSE63061,GSE63060,de_batch_robust,1000,23,0.5373900293255132
GSE63061,GSE63060,de_batch_robust,1000,24,0.44574780058651026
GSE63061,GSE63060,de_batch_robust,1000,25,0.49853372434017595
GSE63061,GSE63060,de_batch_robust,1000,26,0.499266862170088
GSE63061,GSE63060,de_batch_robust,1000,27,0.4281524926686217
GSE63061,GSE63060,de_batch_robust,1000,28,0.5249266862170088
GSE63061,GSE63060,de_batch_robust,1000,29,0.5095307917888563
GSE63061,GSE63060,de_batch_robust,1000,30,0.3680351906158358
GSE63061,GSE63060,de_batch_robust,1000,31,0.46920821114369504
GSE63061,GSE63060,de_batch_robust,1000,32,0.4750733137829912
GSE63061,GSE63060,de_batch_robust,1000,33,0.4259530791788857
GSE63061,GSE63060,de_batch_robust,1000,34,0.4494134897360704
GSE63061,GSE63060,de_batch_robust,1000,35,0.5652492668621701
GSE63061,GSE63060,de_batch_robust,1000,36,0.34897360703812313
GSE63061,GSE63060,de_batch_robust,1000,37,0.43841642228739003
GSE63061,GSE63060,de_batch_robust,1000,38,0.6026392961876833
GSE63061,GSE63060,de_batch_robust,1000,39,0.5234604105571847
GSE63061,GSE63060,de_batch_robust,1000,40,0.5241935483870968
GSE63061,GSE63060,de_batch_robust,1000,41,0.4464809384164223
GSE63061,GSE63060,de_batch_robust,1000,42,0.5241935483870968
GSE63061,GSE63060,de_batch_robust,1000,43,0.5351906158357771
GSE63061,GSE63060,de_batch_robust,1000,44,0.5131964809384164
GSE63061,GSE63060,de_batch_robust,1000,45,0.3775659824046921
GSE63061,GSE63060,de_batch_robust,1000,46,0.5542521994134897
GSE63061,GSE63060,de_batch_robust,1000,47,0.6488269794721407
GSE63061,GSE63060,de_batch_robust,1000,48,0.48607038123167157
GSE63061,GSE63060,de_batch_robust,1000,49,0.533724340175953
GSE63061,GSE63060,de_batch_robust,1000,50,0.4794721407624633
GSE63061,GSE63060,de_batch_robust,1000,51,0.44574780058651026
GSE63061,GSE63060,de_batch_robust,1000,52,0.5733137829912023
GSE63061,GSE63060,de_batch_robust,1000,53,0.5549853372434017
GSE63061,GSE63060,de_batch_robust,1000,54,0.45161290322580644
GSE63061,GSE63060,de_batch_robust,1000,55,0.34384164222873903
GSE63061,GSE63060,de_batch_robust,1000,56,0.4332844574780059
GSE63061,GSE63060,de_batch_robust,1000,57,0.5901759530791789
GSE63061,GSE63060,de_batch_robust,1000,58,0.6488269794721407
GSE63061,GSE63060,de_batch_robust,1000,59,0.565982404692082
GSE63061,GSE63060,de_batch_robust,1000,60,0.4831378299120234
GSE63061,GSE63060,de_batch_robust,1000,61,0.5535190615835777
GSE63061,GSE63060,de_batch_robust,1000,62,0.5549853372434017
GSE63061,GSE63060,de_batch_robust,1000,63,0.5711143695014662
GSE63061,GSE63060,de_batch_robust,1000,64,0.3680351906158358
GSE63061,GSE63060,de_batch_robust,1000,65,0.592375366568915
GSE63061,GSE63060,de_batch_robust,1000,66,0.6151026392961877
GSE63061,GSE63060,de_batch_robust,1000,67,0.3966275659824048
GSE63061,GSE63060,de_batch_robust,1000,68,0.5557184750733137
GSE63061,GSE63060,de_batch_robust,1000,69,0.36950146627565983
GSE63061,GSE63060,de_batch_robust,1000,70,0.36656891495601174
GSE63061,GSE63060,de_batch_robust,1000,71,0.5417888563049853
GSE63061,GSE63060,de_batch_robust,1000,72,0.5373900293255132
GSE63061,GSE63060,de_batch_robust,1000,73,0.533724340175953
GSE63061,GSE63060,de_batch_robust,1000,74,0.41568914956011727
GSE63061,GSE63060,de_batch_robust,1000,75,0.41715542521994137
GSE63061,GSE63060,de_batch_robust,1000,76,0.562316715542522
GSE63061,GSE63060,de_batch_robust,1000,77,0.4545454545454546
GSE63061,GSE63060,de_batch_robust,1000,78,0.5021994134897361
GSE63061,GSE63060,de_batch_robust,1000,79,0.6957478005865103
GSE63061,GSE63060,de_batch_robust,1000,80,0.4868035190615836
GSE63061,GSE63060,de_batch_robust,1000,81,0.5806451612903226
GSE63061,GSE63060,de_batch_robust,1000,82,0.4934017595307918
GSE63061,GSE63060,de_batch_robust,1000,83,0.559384164222874
GSE63061,GSE63060,de_batch_robust,1000,84,0.3870967741935484
GSE63061,GSE63060,de_batch_robust,1000,85,0.43768328445747806
GSE63061,GSE63060,de_batch_robust,1000,86,0.5205278592375366
GSE63061,GSE63060,de_batch_robust,1000,87,0.5527859237536656
GSE63061,GSE63060,de_batch_robust,1000,88,0.5454545454545455
GSE63061,GSE63060,de_batch_robust,1000,89,0.4083577712609971
GSE63061,GSE63060,de_batch_robust,1000,90,0.48607038123167157
GSE63061,GSE63060,de_batch_robust,1000,91,0.5623167155425219
GSE63061,GSE63060,de_batch_robust,1000,92,0.43108504398826986
GSE63061,GSE63060,de_batch_robust,1000,93,0.5828445747800586
GSE63061,GSE63060,de_batch_robust,1000,94,0.4736070381231671
GSE63061,GSE63060,de_batch_robust,1000,95,0.5102639296187683
GSE63061,GSE63060,de_batch_robust,1000,96,0.36950146627565983
GSE63061,GSE63060,de_batch_robust,1000,97,0.4538123167155425
GSE63061,GSE63060,de_batch_robust,1000,98,0.43768328445747795
GSE63061,GSE63060,de_batch_robust,1000,99,0.4912023460410557
